SRC_ADD,DES_ADD,PKT_ID,FROM_NODE,TO_NODE,PKT_TYPE,PKT_SIZE,FLAGS,FID,SEQ_NUMBER,NUMBER_OF_PKT,NUMBER_OF_BYTE,NODE_NAME_FROM,NODE_NAME_TO,PKT_IN,PKT_OUT,PKT_R,PKT_DELAY_NODE,PKT_RATE,BYTE_RATE,PKT_AVG_SIZE,UTILIZATION,PKT_DELAY,PKT_SEND_TIME,PKT_RESEVED_TIME,FIRST_PKT_SENT,LAST_PKT_RESEVED,PKT_CLASS
10.1,24.3,419825.0,23.0,24.0,b'cbr',1000.0,b'-------',31.0,1604.0,6250.0,6250000.0,b'Router',b'server1',37.85216,37.852222,37.862302,6.2e-05,124.944225,124944.0,1000.0,0.059605,6.2e-05,37.832,37.862302,25.0,75.02232,b'Normal'
1.0,24.1,260971.0,21.0,23.0,b'tcp',1540.0,b'-------',2.0,8094.0,16091.0,24780100.0,b'Switch1',b'Router',25.653216,25.653216,25.663339,0.0,328.297855,505578.0,1540.0,0.236321,0.0,25.643093,25.673462,1.0,50.013418,b'Normal'
11.0,24.11,365571.0,23.0,24.0,b'tcp',1540.0,b'-------',12.0,10731.0,16103.0,24798600.0,b'Router',b'server1',33.690518,33.690518,33.700642,0.0,328.522879,505925.0,1540.0,0.236498,0.0,33.670272,33.700642,1.0,50.016373,b'Normal'
5.0,24.5,32765.0,23.0,24.0,b'tcp',1540.0,b'-------',6.0,1025.0,16091.0,24780100.0,b'Router',b'server1',4.315475,4.315475,4.325598,0.0,328.204637,505434.0,1540.0,0.236321,0.0,4.295229,4.325598,1.0,50.027339,b'Normal'
24.13,13.0,11176.0,23.0,22.0,b'ack',55.0,b'-------',14.0,344.0,16103.0,885665.0,b'Router',b'Switch2',2.273592,2.273592,2.283595,0.0,328.460278,18065.3,55.0,0.008446,0.0,2.263589,2.293598,1.030032,50.055747,b'Normal'
11.0,24.11,340222.0,23.0,24.0,b'tcp',1540.0,b'-------',12.0,10092.0,16103.0,24798600.0,b'Router',b'server1',31.74382,31.743826,31.75395,6e-06,328.522879,505925.0,1540.0,0.236498,6e-06,31.723573,31.75395,1.0,50.016373,b'Normal'
11.0,24.11,245495.0,22.0,23.0,b'tcp',1540.0,b'-------',12.0,7663.0,16103.0,24798600.0,b'Switch2',b'Router',24.337818,24.337818,24.347941,0.0,328.522879,505925.0,1540.0,0.236498,0.0,24.327694,24.358064,1.0,50.016373,b'Normal'
24.6,6.0,124746.0,24.0,23.0,b'ack',55.0,b'-------',7.0,3884.0,16091.0,885005.0,b'server1',b'Router',12.96081,12.96081,12.970813,0.0,328.19309,18050.6,55.0,0.00844,0.0,12.96081,12.990819,1.030048,50.059112,b'Normal'
2.1,24.22,640222.0,2.0,21.0,b'cbr',1000.0,b'-------',23.0,6182.0,6250.0,6250000.0,b'clien-2',b'Switch1',74.456,74.456,74.46608,0.0,124.943625,124944.0,1000.0,0.059605,0.00032,74.456,74.48656,25.0,75.02256,b'Normal'
7.1,24.27,585343.0,7.0,21.0,b'cbr',1000.0,b'-------',28.0,3457.0,6250.0,6250000.0,b'clien-7',b'Switch1',52.656,52.656,52.66608,0.0,124.941627,124942.0,1000.0,0.059605,0.00112,52.656,52.68736,25.0,75.02336,b'Normal'
24.12,12.0,259406.0,24.0,23.0,b'ack',55.0,b'-------',13.0,8048.0,16103.0,885665.0,b'server1',b'Router',25.522622,25.522622,25.532626,0.0,328.491596,18067.0,55.0,0.008446,0.0,25.522622,25.552632,1.030026,50.051067,b'Normal'
25.1,26.0,15620.0,25.0,26.0,b'tcp',55.0,b'-------',1.0,44.0,5630.0,309650.0,b'webcache',b'webserverlistin',15.54096,15.54096,15.5716,0.0,656.270166,36094.9,55.0,0.002953,0.03064,15.54096,15.5716,1.417136,9.99592,b'Normal'
24.1,10.0,164765.0,22.0,10.0,b'ack',55.0,b'-------',11.0,5135.0,16103.0,885665.0,b'Switch2',b'clien-10',16.749963,16.749963,16.759966,0.0,328.561918,18070.9,55.0,0.008446,0.0,16.729957,16.759966,1.030013,50.040562,b'Normal'
24.2,2.0,320725.0,23.0,21.0,b'ack',55.0,b'-------',3.0,9590.0,16091.0,885005.0,b'Router',b'Switch1',30.236033,30.236033,30.246036,0.0,328.26412,18054.5,55.0,0.00844,0.0,30.226029,30.256039,1.030022,50.048477,b'Normal'
10.0,24.1,520680.0,10.0,22.0,b'tcp',1540.0,b'-------',11.0,14643.0,16103.0,24798600.0,b'clien-10',b'Switch2',45.56776,45.56776,45.577883,0.0,328.561898,505985.0,1540.0,0.236498,0.0,45.56776,45.59813,1.0,50.010552,b'Normal'
24.11,11.0,107287.0,22.0,11.0,b'ack',55.0,b'-------',12.0,3343.0,16103.0,885665.0,b'Switch2',b'clien-11',11.335794,11.335794,11.345797,0.0,328.522947,18068.8,55.0,0.008446,0.0,11.315787,11.345797,1.030019,50.046382,b'Normal'
5.1,24.25,577232.0,23.0,24.0,b'cbr',1000.0,b'-------',26.0,3113.0,6250.0,6250000.0,b'Router',b'server1',49.924643,49.925246,49.935326,0.000603,124.942427,124942.0,1000.0,0.059605,0.001086,49.904,49.935326,25.0,75.02304,b'Normal'
5.0,24.5,153108.0,21.0,23.0,b'tcp',1540.0,b'-------',6.0,4781.0,16091.0,24780100.0,b'Switch1',b'Router',15.639842,15.639842,15.649965,0.0,328.204637,505434.0,1540.0,0.236321,0.0,15.629719,15.660089,1.0,50.027339,b'Normal'
6.0,24.6,176205.0,23.0,24.0,b'tcp',1540.0,b'-------',7.0,5502.0,16091.0,24780100.0,b'Router',b'server1',17.82633,17.82633,17.836453,0.0,328.192835,505416.0,1540.0,0.236321,0.0,17.806084,17.836453,1.0,50.029102,b'Normal'
18.2,24.6,24550.0,18.0,22.0,b'cbr',1500.0,b'-------',39.0,892.0,8655.0,12982500.0,b'client-18',b'switch2',23.860286,23.860526,23.870646,0.00024,962.684973,1444030.0,1500.0,0.123811,0.03283,23.860286,23.893116,1.0,9.99048,b'UDP-Flood'
8.1,24.28,631256.0,21.0,23.0,b'cbr',1000.0,b'-------',29.0,5737.0,6250.0,6250000.0,b'Switch1',b'Router',70.90608,70.90672,70.9168,0.00064,124.941228,124941.0,1000.0,0.059605,0.00128,70.896,70.92752,25.0,75.02352,b'Normal'
24.11,11.0,192593.0,22.0,11.0,b'ack',55.0,b'-------',12.0,6009.0,16103.0,885665.0,b'Switch2',b'clien-11',19.368445,19.368445,19.378448,0.0,328.522947,18068.8,55.0,0.008446,0.0,19.348438,19.378448,1.030019,50.046382,b'Normal'
2.0,24.2,207122.0,21.0,23.0,b'tcp',1540.0,b'-------',3.0,6463.0,16091.0,24780100.0,b'Switch1',b'Router',20.726318,20.726318,20.736441,0.0,328.26404,505526.0,1540.0,0.236321,0.0,20.716195,20.746564,1.0,50.018467,b'Normal'
13.0,24.14,33246.0,23.0,24.0,b'tcp',11786.0,b'-------',0.0,-1.0,210.0,2475060.0,b'router',b'server1',32.046214,32.067185,32.082428,0.020971,23.121571,272510.830804,11786.0,0.023604,0.082428,32.0,32.082428,0.0,9.082428,b'HTTP-FLOOD'
8.0,24.8,12307.0,8.0,21.0,b'tcp',1540.0,b'-------',9.0,388.0,16088.0,24775500.0,b'clien-8',b'Switch1',2.36679,2.36679,2.376914,0.0,328.11323,505294.0,1540.0,0.236278,3e-06,2.36679,2.397163,1.0,50.031854,b'Normal'
8.2,24.5,64705.0,21.0,23.0,b'cbr',692.0,b'-------',29.0,2483.0,9108.0,6302740.0,b'switch1',b'router',61.426655,61.429286,61.439341,0.002631,1016.516723,703430.0,692.0,0.060108,0.036581,61.416,61.452581,1.0,9.96001,b'UDP-Flood'
2.0,24.2,185329.0,2.0,21.0,b'tcp',1540.0,b'-------',3.0,5790.0,16091.0,24780100.0,b'clien-2',b'Switch1',18.665035,18.665035,18.675158,0.0,328.26404,505526.0,1540.0,0.236321,0.0,18.665035,18.695404,1.0,50.018467,b'Normal'
24.12,12.0,148840.0,23.0,22.0,b'ack',55.0,b'-------',13.0,4637.0,16103.0,885665.0,b'Router',b'Switch2',15.237256,15.237256,15.247259,0.0,328.491596,18067.0,55.0,0.008446,0.0,15.227253,15.257262,1.030026,50.051067,b'Normal'
24.1,10.0,533038.0,24.0,23.0,b'ack',55.0,b'-------',11.0,14950.0,16103.0,885665.0,b'server1',b'Router',46.514662,46.514662,46.524666,0.0,328.561918,18070.9,55.0,0.008446,0.0,46.514662,46.544672,1.030013,50.040562,b'Normal'
24.5,5.0,79064.0,24.0,23.0,b'ack',55.0,b'-------',6.0,2461.0,16091.0,885005.0,b'server1',b'Router',8.655899,8.655899,8.665902,0.0,328.204851,18051.3,55.0,0.00844,0.0,8.655899,8.685909,1.030042,50.057349,b'Normal'
14.0,24.14,55645.0,14.0,22.0,b'tcp',1540.0,b'-------',15.0,1731.0,16103.0,24798600.0,b'clien-14',b'Switch2',6.446334,6.446334,6.456458,0.0,328.431807,505785.0,1540.0,0.236498,0.0,6.446334,6.476704,1.0,50.029965,b'Normal'
14.0,24.14,146675.0,14.0,22.0,b'tcp',1540.0,b'-------',15.0,4582.0,16103.0,24798600.0,b'clien-14',b'Switch2',15.023217,15.023217,15.03334,0.0,328.431807,505785.0,1540.0,0.236498,0.0,15.023217,15.053586,1.0,50.029965,b'Normal'
2.1,24.22,499500.0,2.0,21.0,b'cbr',1000.0,b'-------',23.0,2368.0,6250.0,6250000.0,b'clien-2',b'Switch1',43.944,43.944,43.95408,0.0,124.943625,124944.0,1000.0,0.059605,0.000391,43.944,43.974631,25.0,75.02256,b'Normal'
24.4,4.0,506460.0,23.0,21.0,b'ack',55.0,b'-------',5.0,14264.0,16091.0,885005.0,b'Router',b'Switch1',44.486492,44.486492,44.496495,0.0,328.218006,18052.0,55.0,0.00844,0.0,44.476489,44.506498,1.030035,50.055377,b'Normal'
9.1,24.29,614790.0,9.0,21.0,b'cbr',1000.0,b'-------',30.0,4919.0,6250.0,6250000.0,b'clien-9',b'Switch1',64.352,64.352,64.36208,0.0,124.940828,124941.0,1000.0,0.059605,0.00144,64.352,64.38368,25.0,75.02368,b'Normal'
24.7,7.0,493065.0,21.0,7.0,b'ack',55.0,b'-------',8.0,13924.0,16090.0,884950.0,b'Switch1',b'clien-7',43.468471,43.468471,43.478474,0.0,328.167767,18049.2,55.0,0.00844,0.0,43.448464,43.478474,1.030051,50.059851,b'Normal'
24.7,7.0,7941.0,23.0,21.0,b'ack',55.0,b'-------',8.0,242.0,16090.0,884950.0,b'Router',b'Switch1',1.96837,1.96837,1.978373,0.0,328.167767,18049.2,55.0,0.00844,0.0,1.958366,1.988376,1.030051,50.059851,b'Normal'
24.5,5.0,441810.0,24.0,23.0,b'ack',55.0,b'-------',6.0,12639.0,16091.0,885005.0,b'server1',b'Router',39.517051,39.517051,39.527054,0.0,328.204851,18051.3,55.0,0.00844,0.0,39.517051,39.547061,1.030042,50.057349,b'Normal'
19.1,24.39,631771.0,22.0,23.0,b'cbr',1000.0,b'-------',40.0,5762.0,6250.0,6250000.0,b'Switch2',b'Router',71.10608,71.1068,71.11688,0.00072,124.940628,124941.0,1000.0,0.059605,0.00152,71.096,71.12776,25.0,75.02376,b'Normal'
24.8,8.0,268149.0,21.0,8.0,b'ack',55.0,b'-------',9.0,8259.0,16088.0,884840.0,b'Switch1',b'clien-8',26.213446,26.213446,26.22345,0.0,328.113525,18046.2,55.0,0.008438,0.0,26.19344,26.22345,1.030054,50.061864,b'UDP-Flood'
11.1,24.31,564195.0,22.0,23.0,b'cbr',1000.0,b'-------',32.0,2988.0,6250.0,6250000.0,b'Switch2',b'Router',48.91408,48.91416,48.92424,8e-05,124.943825,124944.0,1000.0,0.059605,0.00027,48.904,48.93451,25.0,75.02248,b'Normal'
24.3,3.0,298781.0,24.0,23.0,b'ack',55.0,b'-------',4.0,9038.0,16091.0,885005.0,b'server1',b'Router',28.54532,28.54532,28.555323,0.0,328.241051,18053.3,55.0,0.00844,0.0,28.54532,28.57533,1.030029,50.051929,b'Normal'
9.1,24.29,513276.0,21.0,23.0,b'cbr',1000.0,b'-------',30.0,2500.0,6250.0,6250000.0,b'Switch1',b'Router',45.01008,45.01072,45.0208,0.00064,124.940828,124941.0,1000.0,0.059605,0.001331,45.0,45.031571,25.0,75.02368,b'Normal'
4.1,24.24,503474.0,21.0,23.0,b'cbr',1000.0,b'-------',25.0,2406.0,6250.0,6250000.0,b'Switch1',b'Router',44.25808,44.2584,44.26848,0.00032,124.942826,124943.0,1000.0,0.059605,0.000714,44.248,44.278954,25.0,75.02288,b'Normal'
2.1,24.22,600462.0,23.0,24.0,b'cbr',1000.0,b'-------',23.0,4208.0,6250.0,6250000.0,b'Router',b'server1',58.68432,58.68448,58.69456,0.00016,124.943625,124944.0,1000.0,0.059605,0.00032,58.664,58.69456,25.0,75.02256,b'Normal'
24.15,15.0,63051.0,24.0,23.0,b'ack',55.0,b'-------',16.0,1960.0,16092.0,885060.0,b'server1',b'Router',7.146296,7.146296,7.156299,0.0,328.206042,18051.3,55.0,0.008441,0.0,7.146296,7.176306,1.030045,50.060221,b'Normal'
9.0,24.9,230957.0,23.0,24.0,b'tcp',1540.0,b'-------',10.0,7204.0,16085.0,24770900.0,b'Router',b'server1',22.977153,22.977153,22.987276,0.0,328.063862,505218.0,1540.0,0.236234,3e-06,22.956903,22.987276,1.0,50.030088,b'Normal'
14.0,24.14,158197.0,22.0,23.0,b'tcp',1540.0,b'-------',15.0,4933.0,16103.0,24798600.0,b'Switch2',b'Router',16.117869,16.117869,16.127992,0.0,328.431807,505785.0,1540.0,0.236498,0.0,16.107746,16.138115,1.0,50.029965,b'Normal'
24.0,0.0,71157.0,21.0,0.0,b'ack',55.0,b'-------',1.0,2211.0,16091.0,885005.0,b'Switch1',b'clien-0',7.933245,7.933245,7.943248,0.0,328.316229,18057.4,55.0,0.00844,0.0,7.913238,7.943248,1.03001,50.040685,b'Normal'
16.1,24.36,383969.0,22.0,23.0,b'cbr',1000.0,b'-------',37.0,1260.0,6250.0,6250000.0,b'Switch2',b'Router',35.09008,35.090538,35.100618,0.000458,124.941827,124942.0,1000.0,0.059605,0.000981,35.08,35.111221,25.0,75.02328,b'Normal'
7.0,24.7,141600.0,7.0,21.0,b'tcp',1540.0,b'-------',8.0,4416.0,16090.0,24778600.0,b'clien-7',b'Switch1',14.546836,14.546836,14.556959,0.0,328.167486,505378.0,1540.0,0.236307,0.0,14.546836,14.577205,1.0,50.029842,b'Normal'
19.1,24.39,634188.0,23.0,24.0,b'cbr',1000.0,b'-------',40.0,5882.0,6250.0,6250000.0,b'Router',b'server1',72.07688,72.07768,72.08776,0.0008,124.940628,124941.0,1000.0,0.059605,0.00152,72.056,72.08776,25.0,75.02376,b'Normal'
5.1,24.25,394381.0,21.0,23.0,b'cbr',1000.0,b'-------',26.0,1360.0,6250.0,6250000.0,b'Switch1',b'Router',35.89008,35.89048,35.90056,0.0004,124.942427,124942.0,1000.0,0.059605,0.00088,35.88,35.91112,25.0,75.02304,b'Normal'
12.1,24.32,587396.0,12.0,22.0,b'cbr',1000.0,b'-------',33.0,3559.0,6250.0,6250000.0,b'clien-12',b'Switch2',53.472,53.472,53.48208,0.0,124.943426,124943.0,1000.0,0.059605,0.0004,53.472,53.50264,25.0,75.02264,b'Normal'
2.0,24.2,510330.0,2.0,21.0,b'tcp',1540.0,b'-------',3.0,14376.0,16091.0,24780100.0,b'clien-2',b'Switch1',44.774107,44.774107,44.784231,0.0,328.26404,505526.0,1540.0,0.236321,0.0,44.774107,44.804477,1.0,50.018467,b'Normal'
3.0,24.3,75494.0,3.0,21.0,b'tcp',1540.0,b'-------',4.0,2362.0,16091.0,24780100.0,b'clien-3',b'Switch1',8.31772,8.31772,8.327843,0.0,328.240918,505490.0,1540.0,0.236321,0.0,8.31772,8.34809,1.0,50.02192,b'Normal'
24.12,12.0,425265.0,24.0,23.0,b'ack',55.0,b'-------',13.0,12230.0,16103.0,885665.0,b'server1',b'Router',38.248634,38.248634,38.258637,0.0,328.491596,18067.0,55.0,0.008446,0.0,38.248634,38.278643,1.030026,50.051067,b'Normal'
24.5,5.0,11948.0,24.0,23.0,b'ack',55.0,b'-------',6.0,369.0,16091.0,885005.0,b'server1',b'Router',2.334194,2.334194,2.344197,0.0,328.204851,18051.3,55.0,0.00844,0.0,2.334194,2.364203,1.030042,50.057349,b'Normal'
4.1,24.24,401167.0,4.0,21.0,b'cbr',1000.0,b'-------',25.0,1425.0,6250.0,6250000.0,b'clien-4',b'Switch1',36.4,36.4,36.41008,0.0,124.942826,124943.0,1000.0,0.059605,0.000525,36.4,36.430765,25.0,75.02288,b'Normal'
0.1,24.2,613547.0,0.0,21.0,b'cbr',1000.0,b'-------',21.0,4858.0,6250.0,6250000.0,b'clien-0',b'Switch1',63.864,63.864,63.87408,0.0,124.944425,124944.0,1000.0,0.059605,0.0,63.864,63.89424,25.0,75.02224,b'Normal'
10.0,24.1,90090.0,23.0,24.0,b'tcp',1540.0,b'-------',11.0,2821.0,16103.0,24798600.0,b'Router',b'server1',9.717202,9.717202,9.727325,0.0,328.561898,505985.0,1540.0,0.236498,0.0,9.696955,9.727325,1.0,50.010552,b'Normal'
3.0,24.3,207128.0,21.0,23.0,b'tcp',1540.0,b'-------',4.0,6464.0,16091.0,24780100.0,b'Switch1',b'Router',20.726692,20.726692,20.736816,0.0,328.240918,505490.0,1540.0,0.236321,0.0,20.716569,20.746939,1.0,50.02192,b'Normal'
2.0,24.2,375339.0,2.0,21.0,b'tcp',1540.0,b'-------',3.0,10974.0,16091.0,24780100.0,b'clien-2',b'Switch1',34.418277,34.418277,34.428401,0.0,328.26404,505526.0,1540.0,0.236321,8e-05,34.418277,34.448727,1.0,50.018467,b'Normal'
24.1,1.0,314556.0,24.0,23.0,b'ack',55.0,b'-------',2.0,9434.0,16091.0,885005.0,b'server1',b'Router',29.753238,29.753238,29.763242,0.0,328.297902,18056.4,55.0,0.00844,0.0,29.753238,29.783248,1.030016,50.043427,b'Normal'
19.1,24.39,592832.0,22.0,23.0,b'cbr',1000.0,b'-------',40.0,3829.0,6250.0,6250000.0,b'Switch2',b'Router',55.64208,55.6428,55.65288,0.00072,124.940628,124941.0,1000.0,0.059605,0.00152,55.632,55.66376,25.0,75.02376,b'Normal'
2.0,24.2,153258.0,23.0,24.0,b'tcp',1540.0,b'-------',3.0,4787.0,16091.0,24780100.0,b'Router',b'server1',15.665456,15.665456,15.675579,0.0,328.26404,505526.0,1540.0,0.236321,0.0,15.645209,15.675579,1.0,50.018467,b'Normal'
5.1,24.25,556058.0,5.0,21.0,b'cbr',1000.0,b'-------',26.0,2910.0,6250.0,6250000.0,b'clien-5',b'Switch1',48.28,48.28,48.29008,0.0,124.942427,124942.0,1000.0,0.059605,0.000858,48.28,48.311098,25.0,75.02304,b'Normal'
1.1,24.21,381027.0,1.0,21.0,b'cbr',1000.0,b'-------',22.0,1232.0,6250.0,6250000.0,b'clien-1',b'Switch1',34.856,34.856,34.86608,0.0,124.944025,124944.0,1000.0,0.059605,0.000251,34.856,34.886491,25.0,75.0224,b'Normal'
1.0,24.1,34377.0,21.0,23.0,b'tcp',1540.0,b'-------',2.0,1079.0,16091.0,24780100.0,b'Switch1',b'Router',4.456552,4.456552,4.466675,0.0,328.297855,505578.0,1540.0,0.236321,0.0,4.446429,4.476798,1.0,50.013418,b'Normal'
8.0,24.8,268827.0,23.0,24.0,b'tcp',1540.0,b'-------',9.0,8290.0,16088.0,24775500.0,b'Router',b'server1',26.26808,26.26808,26.278203,0.0,328.11323,505294.0,1540.0,0.236278,0.0,26.247834,26.278203,1.0,50.031854,b'Normal'
11.0,24.11,273693.0,22.0,23.0,b'tcp',1540.0,b'-------',12.0,8417.0,16103.0,24798600.0,b'Switch2',b'Router',26.629714,26.629714,26.639837,0.0,328.522879,505925.0,1540.0,0.236498,0.0,26.61959,26.64996,1.0,50.016373,b'Normal'
7.1,24.27,465412.0,7.0,21.0,b'cbr',1000.0,b'-------',28.0,2041.0,6250.0,6250000.0,b'clien-7',b'Switch1',41.328,41.328,41.33808,0.0,124.941627,124942.0,1000.0,0.059605,0.001285,41.328,41.359525,25.0,75.02336,b'Normal'
13.1,24.33,594682.0,23.0,24.0,b'cbr',1000.0,b'-------',34.0,3921.0,6250.0,6250000.0,b'Router',b'server1',56.3884,56.38872,56.3988,0.00032,124.943026,124943.0,1000.0,0.059605,0.00056,56.368,56.3988,25.0,75.0228,b'Normal'
11.1,24.31,286990.0,22.0,23.0,b'cbr',1000.0,b'-------',32.0,330.0,6250.0,6250000.0,b'Switch2',b'Router',27.65008,27.65016,27.66024,8e-05,124.943825,124944.0,1000.0,0.059605,0.000211,27.64,27.670451,25.0,75.02248,b'Normal'
24.9,9.0,9423.0,23.0,21.0,b'ack',55.0,b'-------',10.0,285.0,16085.0,884675.0,b'Router',b'Switch1',2.105024,2.105024,2.115027,0.0,328.064183,18043.5,55.0,0.008437,0.0,2.095021,2.12503,1.030058,50.060098,b'Normal'
15.0,24.15,128840.0,23.0,24.0,b'tcp',1540.0,b'-------',16.0,4025.0,16092.0,24781700.0,b'Router',b'server1',13.368659,13.368659,13.378782,0.0,328.205808,505437.0,1540.0,0.236337,0.0,13.348413,13.378782,1.0,50.030211,b'Normal'
24.12,12.0,465234.0,22.0,12.0,b'ack',55.0,b'-------',13.0,13236.0,16103.0,885665.0,b'Switch2',b'clien-12',41.333704,41.333704,41.343707,0.0,328.491596,18067.0,55.0,0.008446,0.0,41.313698,41.343707,1.030026,50.051067,b'Normal'
24.14,14.0,471068.0,23.0,22.0,b'ack',55.0,b'-------',15.0,13382.0,16103.0,885665.0,b'Router',b'Switch2',41.770245,41.770245,41.780248,0.0,328.432001,18063.8,55.0,0.008446,0.0,41.760242,41.790251,1.030038,50.059974,b'Normal'
6.2,24.48,50947.0,6.0,21.0,b'cbr',1500.0,b'-------',27.0,2049.0,9588.0,14382000.0,b'client-6',b'switch1',48.469714,48.469834,48.479954,0.00012,1066.08599,1599130.0,1500.0,0.137157,0.0306,48.469714,48.500314,1.0,9.993646,b'UDP-Flood'
24.2,2.0,432906.0,21.0,2.0,b'ack',55.0,b'-------',3.0,12416.0,16091.0,885005.0,b'Switch1',b'clien-2',38.854048,38.854048,38.864051,0.0,328.26412,18054.5,55.0,0.00844,0.0,38.834042,38.864051,1.030022,50.048477,b'Normal'
12.0,24.12,489374.0,22.0,23.0,b'tcp',1540.0,b'-------',13.0,13851.0,16103.0,24798600.0,b'Switch2',b'Router',43.176727,43.176727,43.18685,0.0,328.491489,505876.0,1540.0,0.236498,0.0,43.166603,43.196973,1.0,50.021057,b'Normal'
24.5,5.0,568031.0,24.0,23.0,b'ack',55.0,b'-------',6.0,15813.0,16091.0,885005.0,b'server1',b'Router',49.197994,49.197994,49.207997,0.0,328.204851,18051.3,55.0,0.00844,0.0,49.197994,49.228003,1.030042,50.057349,b'Normal'
24.1,9.0,11986.0,23.0,21.0,b'tcp',64.0,b'-------',0.0,-1.0,210.0,13440.0,b'router',b'switch1',12.139618,12.139618,12.149623,0.0,23.255773,1488.369456,64.0,0.000128,0.030016,12.129613,12.159629,0.129613,9.159629,b'Normal'
24.15,15.0,333019.0,23.0,22.0,b'ack',55.0,b'-------',16.0,9891.0,16092.0,885060.0,b'Router',b'Switch2',31.179902,31.179902,31.189905,0.0,328.206042,18051.3,55.0,0.008441,0.0,31.169898,31.199908,1.030045,50.060221,b'Normal'
6.1,24.26,603699.0,21.0,23.0,b'cbr',1000.0,b'-------',27.0,4368.0,6250.0,6250000.0,b'Switch1',b'Router',59.95408,59.95456,59.96464,0.00048,124.942027,124942.0,1000.0,0.059605,0.00096,59.944,59.9752,25.0,75.0232,b'Normal'
8.0,24.8,198690.0,21.0,23.0,b'tcp',1540.0,b'-------',9.0,6194.0,16088.0,24775500.0,b'Switch1',b'Router',19.93297,19.93297,19.943093,0.0,328.11323,505294.0,1540.0,0.236278,0.0,19.922846,19.953216,1.0,50.031854,b'Normal'
24.6,6.0,575280.0,24.0,23.0,b'ack',55.0,b'-------',7.0,15997.0,16091.0,885005.0,b'server1',b'Router',49.753026,49.753026,49.763029,0.0,328.19309,18050.6,55.0,0.00844,0.0,49.753026,49.783035,1.030048,50.059112,b'Normal'
24.4,4.0,143778.0,23.0,21.0,b'ack',55.0,b'-------',5.0,4475.0,16091.0,885005.0,b'Router',b'Switch1',14.759766,14.759766,14.76977,0.0,328.218006,18052.0,55.0,0.00844,0.0,14.749763,14.779773,1.030035,50.055377,b'Normal'
9.0,24.9,326504.0,21.0,23.0,b'tcp',1540.0,b'-------',10.0,9734.0,16085.0,24770900.0,b'Switch1',b'Router',30.681498,30.681498,30.691621,0.0,328.063862,505218.0,1540.0,0.236234,0.0,30.671374,30.701744,1.0,50.030088,b'Normal'
24.0,0.0,438059.0,23.0,21.0,b'ack',55.0,b'-------',1.0,12543.0,16091.0,885005.0,b'Router',b'Switch1',39.239587,39.239587,39.249591,0.0,328.316229,18057.4,55.0,0.00844,0.0,39.229584,39.259594,1.03001,50.040685,b'Normal'
13.1,24.33,315563.0,22.0,23.0,b'cbr',1000.0,b'-------',34.0,604.0,6250.0,6250000.0,b'Switch2',b'Router',29.84208,29.84232,29.8524,0.00024,124.943026,124943.0,1000.0,0.059605,0.000579,29.832,29.862819,25.0,75.0228,b'Normal'
15.0,24.15,409614.0,22.0,23.0,b'tcp',1540.0,b'-------',16.0,11835.0,16092.0,24781700.0,b'Switch2',b'Router',37.057837,37.057837,37.067961,0.0,328.205808,505437.0,1540.0,0.236337,0.0,37.047714,37.078084,1.0,50.030211,b'Normal'
24.11,11.0,250123.0,23.0,22.0,b'ack',55.0,b'-------',12.0,7793.0,16103.0,885665.0,b'Router',b'Switch2',24.772981,24.772981,24.782984,0.0,328.522947,18068.8,55.0,0.008446,0.0,24.762978,24.792987,1.030019,50.046382,b'Normal'
14.2,24.56,30636.0,14.0,22.0,b'cbr',1500.0,b'-------',35.0,1170.0,9108.0,13662000.0,b'client-14',b'switch2',29.525714,29.525714,29.535834,0.0,1016.4372,1524660.0,1500.0,0.130291,0.03096,29.525714,29.556674,1.0,9.960711,b'UDP-Flood'
3.0,24.3,12020.0,3.0,21.0,b'tcp',1540.0,b'-------',4.0,381.0,16091.0,24780100.0,b'clien-3',b'Switch1',2.339686,2.339686,2.34981,0.0,328.240918,505490.0,1540.0,0.236321,0.0,2.339686,2.370056,1.0,50.02192,b'Normal'
14.0,24.14,392079.0,14.0,22.0,b'tcp',1540.0,b'-------',15.0,11392.0,16103.0,24798600.0,b'clien-14',b'Switch2',35.702292,35.702292,35.712415,0.0,328.431807,505785.0,1540.0,0.236498,0.0,35.702292,35.732661,1.0,50.029965,b'Normal'
13.1,24.33,603145.0,22.0,23.0,b'cbr',1000.0,b'-------',34.0,4340.0,6250.0,6250000.0,b'Switch2',b'Router',59.73008,59.73032,59.7404,0.00024,124.943026,124943.0,1000.0,0.059605,0.00056,59.72,59.7508,25.0,75.0228,b'Normal'
14.1,24.34,587236.0,23.0,24.0,b'cbr',1000.0,b'-------',35.0,3551.0,6250.0,6250000.0,b'Router',b'server1',53.42848,53.42888,53.43896,0.0004,124.942626,124943.0,1000.0,0.059605,0.00072,53.408,53.43896,25.0,75.02296,b'Normal'
24.6,6.0,569692.0,21.0,6.0,b'ack',55.0,b'-------',7.0,15856.0,16091.0,885005.0,b'Switch1',b'clien-6',49.344915,49.344915,49.354918,0.0,328.19309,18050.6,55.0,0.00844,0.0,49.324909,49.354918,1.030048,50.059112,b'Normal'
